https://www.factorybuys.com.au/products/euro-top-mattress-king, "[('Eloise Bed Frame Base with LED Lights Charge Ports Leather - Black King', 0.9793080687522888), ('KING 1200TC Damask Stripe Cotton Blend Sheet Sets - Mist Green', 0.9652897119522095), ('Florence Metal Bed Frame Base Platform - Black King', 0.962024450302124), ('Florence Metal Bed Frame Base Platform - Black King', 0.962024450302124), ('KING Mattress Protector Topper Polyester Cool Fitted Cover Waterproof', 0.8939957618713379), ('KING Mattress Topper Pillowtop', 0.843720018863678), ('Factory Buys 32cm Euro Top Mattress - King', 0.8375270962715149), ('Lucca Bed Frame Fabric Gas Lift Storage - Grey King', 0.8181527853012085), ('Increase quantity for Factory Buys 32cm Euro Top Mattress - King', 0.7747582793235779), ('Decrease quantity for Factory Buys 32cm Euro Top Mattress - King', 0.7645590901374817), ('(No Showroom)', 0.5309915542602539)]"
https://dunlin.com.au/products/beadlight-cirrus, "[('Mini Globe Wall Light, Seedy with Brass', 0.9376981258392334), ('- Ideal as a bedhead light, the\xa0luxurious fitting provides two brightness settings for reading.', 0.861282229423523), ('Beadlight Cirrus LED Reading Light', 0.7732152342796326), ('Disderot Wall Lamp 2093-A', 0.7374104261398315), ('Telephone: +61 1800 649 586', 0.732591450214386), ('FLOOR & TABLE LIGHTS', 0.7142813801765442), ('Voyager Wall Light, Polished Bronze', 0.7130600810050964), ('Handmade by Beadlight in the UK, the Cirrus collection was originally designed for use in private jet aircraft, and first and business class cabins. The range has proved incredibly successful in hotels, private residences and mega yachts. Built to the exacting standards demanded by the aeropsace industry, each Beadlight reading light is made by hand and wrapped in English leather with hand stitching.', 0.6552760601043701), ('- Overall Length from wall 45cm', 0.6520147323608398), ('Circus Wall Light Original BTC', 0.6472081542015076), ('Voyager Wall Light, Weathered Bronze', 0.6376942992210388), ('- The wall lights use 1.4 watts of energy and require a 12v\xa0transformer, not included.', 0.5726982951164246), ('ALL OUTDOOR & GARDEN', 0.5692598819732666), ('- Can be mounted to existing walls and bed heads.', 0.5249289870262146), ('Leather Type', 0.5153791308403015), ('Leather Type', 0.5153791308403015)]"
https://themodern.net.au/products/hamar-plant-stand-ash, "[('Sideboards, Buffets & Credenzas', 0.8421093821525574), ('Coffee Tables & Side Tables', 0.7425470948219299), ('Trays & Boxes', 0.6687427163124084), ('Shop All: Living Room', 0.6456179022789001), ('Dining Room~~Expand submenu', 0.625446617603302), ('Kitchen, Table & Bath Linens', 0.6222608685493469), ('Kitchen, Table & Bath Linens', 0.6222608685493469), ('Shop All: Dining Room', 0.6030460596084595), ('The Hamar Plant Stand is a wonderful accessory that holds at least three pot plants or other objects such as vases, sculptural objects or lamps. Use it to fill a corner or that tricky spot, bring height and greenery to your room.', 0.5898967385292053), ('Bookcases & Wall Shelves', 0.5746845602989197), ('Bookcases & Wall Shelves', 0.5746845602989197), ('Sofas & Lounges', 0.5652002096176147), ('Dimensions: 65cm at widest point x 60cm (D) x 92cm (H)~~Each platform has 28cm (W) x 28cm (D) of useable space.', 0.543460488319397), ('Living Room', 0.5391393303871155), ('Living Room', 0.5391393303871155), ('Living Room', 0.5391393303871155), ('Shop All: Normann Copenhagen', 0.5363636016845703), ('Trays, Jars & Boxes', 0.5359758138656616), ('Kitchen & Table Linens', 0.5312821269035339), ('In Stock: Dining Room', 0.5265908241271973), ('Living Room~~Expand submenu', 0.5261229872703552), ('Shop All: Kitchen & Dining', 0.5245295763015747)]"
https://dhfonline.com/products/gift-cardefetish.com.au/products/oslo-office-chair-white, "[]"
https://hemisphereliving.com.au/products/, "[('Alexander 3 Seater Sofa', 0.9392692446708679), ('Felix 4 Door Sideboard', 0.9185702800750732), ('Kingston 2 Door Cabinet', 0.8578734993934631), ('Slatted 3 Door Buffet', 0.8477575778961182), ('Kingston 4 Door 2 Drawer Sideboard', 0.6661291122436523), ('Simja 6 Piece Alfresco Setting', 0.5276991724967957), ('Recycled Pine TV Cabinet', 0.5037740468978882)]"
https://home-buy.com.au/products/bridger-pendant-larger-lamp-metal-brass, "[]"
https://interiorsonline.com.au/products/interiors-online-gift-card, "[('Gather Dining Table 240cm - Oak', 0.9848589301109314), ('Mid Century Buffets & Sideboards', 0.9817600846290588), ('Swell Left Hand Chaise Sofa', 0.9780033826828003), ('Block 4 Seater Sofa - Opal Velvet', 0.9760401248931885), ('Industrial Buffets & Sideboards', 0.963385283946991), ('Eclipse Dining Chair - Oak / Copenhagen Grey', 0.9592635035514832), ('Stretch Closed Chaise Sofa - Corduroy Forest', 0.9501703977584839), ('Stretch Closed Chaise Sofa - Corduroy Forest', 0.9501703977584839), ('Size:~~Closed Chaise Sofa', 0.9333723187446594), ('Sidney 4 Seater Chaise Sofa - Silex', 0.9210199117660522), ('Mid Century Side Tables', 0.8970780968666077), ('Seam Sofa Corner Module - Siena', 0.8871784806251526), ('Scandinavian Beds', 0.8772695064544678), ('Long Island 4 Seater LHF Chaise Sofa - Copeland Olive', 0.8699209094047546), ('Sideboards & Buffets', 0.8665655851364136), ('Sideboards & Buffets', 0.8665655851364136), ('Sideboards & Buffets', 0.8665655851364136), ('Sideboards & Buffets', 0.8665655851364136), ('Sideboards & Buffets', 0.8665655851364136), ('Sideboards & Buffets', 0.8665655851364136), ('Hallway & Console Tables', 0.8646599054336548), ('Hallway & Console Tables', 0.8646599054336548), ('Hallway & Console Tables', 0.8646599054336548), ('Industrial Work Tables & Desks', 0.8413031101226807), ('Timber Sideboards & Buffets', 0.840653657913208), ('Puff 4 Seater Sofa', 0.8398173451423645), ('Joncols Outdoor 3 Seater Sofa - Green', 0.8384212851524353), ('Large Closed Chaise Sofa', 0.8329605460166931), ('Plum RHF Chaise Sofa - City', 0.8303956389427185), ('Bower Ceramic Canister Medium - Nori', 0.8288232684135437), ('U Shape Modular Sofa', 0.8280805945396423), ('Elder Star Sofa - Copeland Olive', 0.8272536993026733), ('Pit Sofa', 0.8225982785224915), ('Mid Century Couches & Sofas', 0.8187185525894165), ('Mid Century Living Furniture', 0.8157995939254761), ('Large Angled Corner Sofa', 0.813184916973114), ('3 Seater Sofa', 0.8122565746307373), ('Dining Sideboards & Buffets', 0.8112378120422363), ('Dining Sideboards & Buffets', 0.8112378120422363), ('Dining Sideboards & Buffets', 0.8112378120422363), ('Dining Sideboards & Buffets', 0.8112378120422363), ('Dining Sideboards & Buffets', 0.8112378120422363), ('Dining Sideboards & Buffets', 0.8112378120422363), ('6 Seater Dining Tables', 0.8099799752235413), ('6 Seater Dining Tables', 0.8099799752235413), ('6 Seater Dining Tables', 0.8099799752235413), ('6 Seater Dining Tables', 0.8099799752235413), ('4 Seater Sofa', 0.8091008067131042), ('Retro Sideboards', 0.8059024810791016), ('Bed Heads & Headboards', 0.8042150735855103), ('Bed Heads & Headboards', 0.8042150735855103), ('Bed Heads & Headboards', 0.8042150735855103), ('Bed Heads & Headboards', 0.8042150735855103), ('Bed Heads & Headboards', 0.8042150735855103), ('Bed Heads & Headboards', 0.8042150735855103), ('Modern Contemporary Side Tables', 0.8021190166473389), ('10 Seater Dining Tables', 0.796165943145752), ('10 Seater Dining Tables', 0.796165943145752), ('10 Seater Dining Tables', 0.796165943145752), ('10 Seater Dining Tables', 0.796165943145752), ('4 Seater Dining Tables', 0.7930903434753418), ('4 Seater Dining Tables', 0.7930903434753418), ('4 Seater Dining Tables', 0.7930903434753418), ('4 Seater Dining Tables', 0.7930903434753418), ('Mid Century Dining Tables', 0.7927306890487671), ('Mid Century Dining Chairs', 0.7925467491149902), ('Mid Century Dining Chairs', 0.7925467491149902), ('Mid Century Dining Chairs', 0.7925467491149902), ('Mid Century Dining Chairs', 0.7925467491149902), ('King Single Beds', 0.7902097105979919), ('King Single Beds', 0.7902097105979919), ('King Single Beds', 0.7902097105979919), ('King Single Beds', 0.7902097105979919), ('Modern Contemporary Coffee Tables', 0.7875630855560303), ('Fabric Headboards', 0.7761152982711792), ('Fabric Headboards', 0.7761152982711792), ('Fabric Headboards', 0.7761152982711792), ('Fabric Headboards', 0.7761152982711792), ('Walnut Shelves & Shelving Units', 0.773007869720459), ('Generously cushioned with a spacious design', 0.7695562839508057), ('Angled Corner Sofa', 0.7604613304138184), ('Mid Century Coffee Tables', 0.7543139457702637), ('Clover Bedside Table - Teak', 0.7469567656517029), ('Coupe and martini Glasses', 0.7361854314804077), ('Coupe and martini Glasses', 0.7361854314804077), ('Coupe and martini Glasses', 0.7361854314804077), ('Closed Chaise Sofa', 0.7348451614379883), ('Closed Chaise Sofa', 0.7348451614379883), ('Bar Stools & Kitchen Stools', 0.7310938239097595), ('Bar Stools & Kitchen Stools', 0.7310938239097595), ('Bar Stools & Kitchen Stools', 0.7310938239097595), ('Bar Stools & Kitchen Stools', 0.7310938239097595), ('Bar Stools & Kitchen Stools', 0.7310938239097595), ('Bar Stools & Kitchen Stools', 0.7310938239097595), ('Mid Century Bedroom Furniture', 0.7221982479095459), ('Teak Bedroom Furniture', 0.7206467986106873), ('Table & Dinnerware', 0.7117398977279663), ('Table & Dinnerware', 0.7117398977279663), ('Table & Dinnerware', 0.7117398977279663), ('Table Lamps & Desk Lamps', 0.6996280550956726), ('Table Lamps & Desk Lamps', 0.6996280550956726), ('Table Lamps & Desk Lamps', 0.6996280550956726), ('Wine and champagne glasses', 0.695015013217926), ('Wine and champagne glasses', 0.695015013217926), ('Wine and champagne glasses', 0.695015013217926), ('Oak Bedroom Furniture', 0.6855858564376831), ('Walnut Bedroom Furniture', 0.684801459312439), ('Walnut Bedroom Furniture', 0.684801459312439), ('Walnut Side Tables', 0.6791662573814392), ('Mid Century Furniture', 0.6758934855461121), ('Mid Century Furniture', 0.6758934855461121), ('Mid Century Furniture', 0.6758934855461121), ('Corner Sofa', 0.6722160577774048), ('Mid Century Dining Furniture', 0.6704973578453064), ('Mid Century TV Units', 0.6663084030151367), ('Mid Century TV Units', 0.6663084030151367), ('Mid Century TV Units', 0.6663084030151367), ('Mid Century TV Units', 0.6663084030151367), ('Timber Dining Chairs', 0.6649563312530518), ('Timber Dining Chairs', 0.6649563312530518), ('Timber Dining Chairs', 0.6649563312530518), ('Timber Dining Chairs', 0.6649563312530518), ('Timber Dining Chairs', 0.6649563312530518), ('Retro Chest of Drawers', 0.6648275852203369), ('Scandinavian Dining Chairs', 0.6647274494171143), ('Scandinavian Dining Tables', 0.6646284461021423), ('Teak Office Furniture', 0.6573584675788879), ('Rattan Living Furniture', 0.655093789100647), ('Industrial Shelves & Shelving Units', 0.6512532830238342), ('Scandinavian Furniture', 0.6490398645401001), ('Scandinavian Furniture', 0.6490398645401001), ('Scandinavian Furniture', 0.6490398645401001), ('Queen Headboards', 0.6450793743133545), ('Queen Headboards', 0.6450793743133545), ('Queen Headboards', 0.6450793743133545), ('Queen Headboards', 0.6450793743133545), ('Renew Armchair - Corduroy', 0.6439035534858704), ('End of Line Living Room Furniture', 0.6394855976104736), ('End of Line Living Room Furniture', 0.6394855976104736), ('End of Line Living Room Furniture', 0.6394855976104736), ('Industrial Bedroom Furniture', 0.6375449299812317), ('Plant Pots & Holders', 0.6230967044830322), ('Plant Pots & Holders', 0.6230967044830322), ('Plant Pots & Holders', 0.6230967044830322), ('End of Line Dining Room Furniture', 0.6193153262138367), ('End of Line Dining Room Furniture', 0.6193153262138367), ('End of Line Dining Room Furniture', 0.6193153262138367), ('Timber Bedroom Furniture', 0.6167656183242798), ('Teak Sideboards', 0.6121020913124084), ('Boucle Sofas', 0.605099081993103), ('Boucle Sofas', 0.605099081993103), ('Boucle Sofas', 0.605099081993103), ('Boucle Sofas', 0.605099081993103), ('Boucle Sofas', 0.605099081993103), ('The Align Dining Table', 0.6046010255813599), ('Teak Living Furniture', 0.604232907295227), ('80% Polyester, 20% Cotton', 0.602209210395813), ('Square Side Tables', 0.6019217371940613), ('Square Side Tables', 0.6019217371940613), ('Square Side Tables', 0.6019217371940613), ('Square Side Tables', 0.6019217371940613), ('Modern Bedroom Furniture', 0.6002580523490906), ('Oak Living Furniture', 0.5963699817657471), ('Oak Office Furniture', 0.5937910676002502), ('End of Line Bedroom Furniture', 0.5920057892799377), ('End of Line Bedroom Furniture', 0.5920057892799377), ('End of Line Bedroom Furniture', 0.5920057892799377), ('Provincial Dining Room Furniture', 0.5919807553291321), ('Provincial Living Room Furniture', 0.5913206934928894), ('Timber Office Desks', 0.5812785625457764), ('Rattan Bedroom Furniture', 0.5810163617134094), ('Rattan Bedroom Furniture', 0.5810163617134094), ('Timber Dining Furniture', 0.5747143030166626), ('Modern Contemporary Bar Stools', 0.5706269145011902), ('Bar Cabinets & Bar Carts', 0.5701139569282532), ('Bar Cabinets & Bar Carts', 0.5701139569282532), ('Bar Cabinets & Bar Carts', 0.5701139569282532), ('Bar Cabinets & Bar Carts', 0.5701139569282532), ('Bar Cabinets & Bar Carts', 0.5701139569282532), ('Bar Cabinets & Bar Carts', 0.5701139569282532), ('Our upholstery range carries RSD standard for feathers, and all timber is traced extensively to ensure it exceeds legal requirements. Working with our makers, we produce frames and upholster to order, ensuring minimal wastage during the production process.', 0.5698592066764832), ('Industrial Dining Furniture', 0.5691664814949036), ('Glass Coffee Tables', 0.568448543548584), ('Glass Coffee Tables', 0.568448543548584), ('Glass Coffee Tables', 0.568448543548584), ('Glass Coffee Tables', 0.568448543548584), ('Provincial Bedroom Furniture', 0.5661723017692566), ('Double Beds', 0.5654242038726807), ('Double Beds', 0.5654242038726807), ('Double Beds', 0.5654242038726807), ('Double Beds', 0.5654242038726807), ('The Trim Sideboard incorporates sleek lines, and unique detailing.', 0.5606428980827332), (The Stretch sofa, was designed in Melbourne with a focus on balance and modularity. Representing our most versatile piece yet, Stretch seamlessly adapts to your space with remarkable ease. Its modular construction allows you to effortlessly reconfigure your room at a moment's notice, providing a dynamic and adaptable living environment. Beyond its functional flexibility, Stretch boasts a timeless design that effortlessly integrates into any home, adding a touch of sophistication to your living space., 0.5566006302833557), (The Stretch sofa, was designed in Melbourne with a focus on balance and modularity. Representing our most versatile piece yet, Stretch seamlessly adapts to your space with remarkable ease. Its modular construction allows you to effortlessly reconfigure your room at a moment's notice, providing a dynamic and adaptable living environment. Beyond its functional flexibility, Stretch boasts a timeless design that effortlessly integrates into any home, adding a touch of sophistication to your living space., 0.5566006302833557), ('Timber Coffee Tables', 0.5563346147537231), ('Timber Coffee Tables', 0.5563346147537231), ('Timber Coffee Tables', 0.5563346147537231), ('Timber Coffee Tables', 0.5563346147537231), ('Serving & Salad Bowls', 0.5555816292762756), ('Serving & Salad Bowls', 0.5555816292762756), ('Serving & Salad Bowls', 0.5555816292762756), ('Round Side Tables', 0.552196204662323), ('Round Side Tables', 0.552196204662323), ('Round Side Tables', 0.552196204662323), ('Black Furniture', 0.5448330640792847), ('Black Furniture', 0.5448330640792847), ('Black Furniture', 0.5448330640792847), ('New il Pietra Trays', 0.5418793559074402), ('508-510 Bridge Rd,~~Richmond VIC 3121~~1300 492 098~~ABN 67 585 165 834', 0.5363590717315674), ('Dining Benches & Bench Seats', 0.5347541570663452), ('Dining Benches & Bench Seats', 0.5347541570663452), ('Dining Benches & Bench Seats', 0.5347541570663452), ('Teak TV Units', 0.5321260094642639), ('Teak TV Units', 0.5321260094642639), ('Teak TV Units', 0.5321260094642639), ('Teak TV Units', 0.5321260094642639), ('Teak TV Units', 0.5321260094642639), ('Contemporary Dining Chairs', 0.5317723155021667), ('Contemporary Dining Chairs', 0.5317723155021667), ('Contemporary Dining Chairs', 0.5317723155021667), ('Modern Office Furniture', 0.5307681560516357), ('Timber Living Furniture', 0.5287030935287476), ('Teak Dining Furniture', 0.5264553427696228), ('Rattan Cabinets', 0.5261907577514648), ('Modern Outdoor Furniture', 0.5231354236602783), ('Teak Console Tables', 0.5185962319374084), ('Retro Bedroom Furniture', 0.5181024670600891), ('Modern Contemporary Chest of Drawers', 0.5126712918281555), ('Back To Nature - Indoor Oasis', 0.5125151872634888), ('Back To Nature - Indoor Oasis', 0.5125151872634888), ('Corduroy', 0.5124662518501282), ('Corduroy', 0.5124662518501282), ('Corduroy', 0.5124662518501282), ('Corduroy', 0.5124662518501282), ('Oak Dining Furniture', 0.5075076818466187), ('Modern Dining Furniture', 0.5044436454772949), ('Rattan TV Units', 0.5039621591567993), ('Rattan TV Units', 0.5039621591567993), ('Rattan TV Units', 0.5039621591567993), ('Rattan TV Units', 0.5039621591567993), ('Rattan TV Units', 0.5039621591567993), ('Bedroom Furniture', 0.5029401183128357), ('Bedroom Furniture', 0.5029401183128357), ('Bedroom Furniture', 0.5029401183128357), ('88% Polyester, 12% Nylon', 0.5009243488311768)]"
https://livingedge.com.au/products/tables/dining, "[('Slab Dining Table, Round', 0.9527769088745117), ('Linear Steel Round Cafe Table', 0.9439152479171753), ('Soft Cafe Table, Round', 0.9435628652572632), ('Linear Steel Table', 0.8889456987380981), ('Linear Wood Table', 0.8559108972549438), ('Ashida Oval Table', 0.8453101515769958), ('Aqua Table', 0.7095534205436707), ('Andoo Extendable Dining Table', 0.6884297132492065), ('Air-Table', 0.6850762367248535), ('Utility Dining Table', 0.6623722314834595), ('South Table, Teak', 0.5629817247390747)]"
https://edenliving.online/collections/summerloving/products/nice-lounge-1, "[]"
https://www.ourfurniturewarehouse.com.au/products/athens-3pce-lounge-includes-2x-armless-3-seater-and-corner-ottoman-in-grey-storm-fabric?_pos=1&_sid=9f9ca4320&_ss=r, "[('Buffets & Hall Tables', 0.7943049073219299), ('Corner & Chaise Lounges', 0.7738195061683655), ('Coffee & Lamp Tables', 0.7264937162399292), ('Living Room Packages', 0.7226338982582092), ('All Outdoor Furniture', 0.556283175945282), ('Living Room', 0.5391393303871155), ('Bedside Chests', 0.5104761123657227)]"
